client_id,family,n_purchases,first_purchase_date,last_purchase_date,days_since_last_purchase,mean_ipt,median_ipt,std_ipt,cv_ipt,total_units,total_value,avg_units_per_purchase,avg_value_per_purchase,units_3m,units_6m,usage_type,expected_next_purchase_date,expected_next_purchase_days,delay_days,volume_change_3m_vs_6m,anomaly_frequency_drop,anomaly_volume_drop,anomaly_total_disappearance,anomaly_significant_delay,total_anomalies,risk_level,priority,churn_probability
1000074923,Familia T1,3,2023-09-27,2023-11-21,900,27.5,27.5,27.5,1.0,5,2431.1499999999996,1.6666666666666667,810.3833333333332,0,0,PUNTUAL,2023-12-18 12:00:00.000000,27.5,873,0.0,True,False,True,True,3,ROJO,1,0.625
1000074923,Familia T2,2,2023-09-27,2023-11-21,900,55.0,55.0,0.0,0.0,3,1357.83,1.5,678.915,0,0,SISTEMATICO,2024-01-15 00:00:00.000000,55.0,845,0.0,True,False,True,True,3,ROJO,1,0.625
1000074976,Familia T1,2,2024-02-16,2025-09-12,239,574.0,574.0,0.0,0.0,4,1236.43,2.0,618.215,0,0,PUNTUAL,2027-04-09 00:00:00.000000,574.0,-335,0.0,False,False,False,False,0,VERDE,4,0.0
1000074989,Familia T1,4,2021-11-26,2022-05-13,1457,56.0,74.0,27.60434748368452,0.49293477649436646,4,2321.99,1.0,580.4975,0,0,MIXTO,2022-07-08 00:00:00.000000,56.0,1401,0.0,True,False,True,True,3,ROJO,1,0.625
1000075023,Familia T1,6,2022-03-31,2025-04-25,379,224.2,245.0,99.91076018127377,0.44563229340443256,52,15907.839999999998,8.666666666666666,2651.3066666666664,0,0,PUNTUAL,2025-12-05 04:48:00.000000,224.2,155,0.0,True,False,False,False,1,AMARILLO,3,0.3503108348134991
1000075089,Familia T1,11,2021-10-04,2025-09-12,239,143.9,126.0,120.10616137401112,0.8346501832801329,14,3414.2300000000005,1.2727272727272727,310.3845454545455,0,0,PUNTUAL,2026-02-02 21:36:00.000000,143.9,95,0.0,True,False,False,False,1,AMARILLO,3,0.33724982746721877
1000075089,Familia T2,11,2021-02-22,2025-09-12,239,166.3,126.0,166.39353953804817,1.0005624746725685,11,4297.87,1.0,390.7154545454545,0,0,PUNTUAL,2026-02-25 07:12:00.000000,166.3,73,0.0,False,False,False,False,0,AMARILLO,3,0.17453676031081888
1000075104,Familia T1,10,2023-11-15,2025-11-20,170,81.77777777777777,52.0,73.39963332905353,0.8975498640781003,15,8565.57,1.5,856.557,0,1,PUNTUAL,2026-02-09 18:40:00.000000,81.77777777777777,88,-99.99990000010001,True,True,False,False,2,NARANJA,2,0.8499997000003
1000075127,Familia T1,10,2021-05-26,2024-03-07,793,112.88888888888889,113.0,99.89933204586443,0.8849350279653345,44,16764.96,4.4,1676.4959999999999,0,0,PUNTUAL,2024-06-27 21:20:00.000000,112.88888888888889,680,0.0,True,False,True,True,3,ROJO,1,0.625
1000075164,Familia T1,15,2021-11-08,2025-05-05,369,91.0,85.0,94.71310061745118,1.0408033034884745,20,9221.24,1.3333333333333333,614.7493333333333,0,0,PUNTUAL,2025-08-04 00:00:00.000000,91.0,278,0.0,True,False,True,True,3,ROJO,1,0.625
1000075176,Familia T1,13,2021-02-25,2025-12-17,143,146.33333333333334,98.5,172.5545002471844,1.1791879287962486,46,20267.25,3.5384615384615383,1559.0192307692307,0,8,PUNTUAL,2026-05-12 08:00:00.000000,146.33333333333334,-3,-99.99998750000158,False,True,False,False,1,AMARILLO,3,0.3749999625000048
1000075177,Familia T1,93,2021-01-08,2025-11-13,177,19.23913043478261,15.0,21.8021586312683,1.1332195446760922,481,122968.04999999999,5.172043010752688,1322.2370967741933,0,10,PUNTUAL,2025-12-02 05:44:20.869565,19.23913043478261,158,-99.999990000001,True,True,True,True,4,ROJO,1,0.99
1000075177,Familia T2,21,2021-04-01,2025-12-29,131,86.65,30.5,184.24854816252966,2.1263537006639313,54,19491.24,2.5714285714285716,928.1542857142858,0,12,PUNTUAL,2026-03-25 15:36:00.000000,86.65,45,-99.99999166666737,True,True,False,False,2,NARANJA,2,0.6553622111665737
1000075178,Familia T1,12,2021-06-15,2024-12-19,506,116.63636363636364,105.0,94.6412102505349,0.8114211323116788,38,9729.98,3.1666666666666665,810.8316666666666,0,0,PUNTUAL,2025-04-14 15:16:21.818182,116.63636363636364,390,0.0,True,False,True,True,3,ROJO,1,0.625
1000075178,Familia T2,4,2021-07-06,2024-10-21,565,401.0,105.0,494.714058825904,1.2337008948276906,4,1590.08,1.0,397.52,0,0,PUNTUAL,2025-11-26 00:00:00.000000,401.0,164,0.0,False,False,False,False,0,AMARILLO,3,0.16318407960199005
1000075214,Familia T1,5,2021-03-23,2024-02-01,828,261.25,172.5,203.61406508392292,0.7793839811824801,5,1420.29,1.0,284.058,0,0,PUNTUAL,2024-10-19 06:00:00.000000,261.25,567,0.0,True,False,True,True,3,ROJO,1,0.625
1000075214,Familia T2,7,2021-03-30,2024-04-02,767,183.16666666666666,172.5,100.2187884358794,0.5471453417791414,7,2948.54,1.0,421.21999999999997,0,0,PUNTUAL,2024-10-02 04:00:00.000000,183.16666666666666,584,0.0,True,False,True,True,3,ROJO,1,0.625
1000075218,Familia T1,3,2025-06-04,2025-12-02,158,90.5,90.5,2.5,0.027624309392265192,3,2165.1000000000004,1.0,721.7000000000002,0,1,SISTEMATICO,2026-03-02 12:00:00.000000,90.5,68,-99.99990000010001,True,True,False,True,3,ROJO,1,0.8222674595631415
1000075218,Familia T2,4,2025-06-04,2025-12-02,158,60.333333333333336,75.0,34.266926069057064,0.567960100592106,9,3472.7200000000003,2.25,868.1800000000001,0,4,PUNTUAL,2026-01-31 08:00:00.000000,60.333333333333336,98,-99.99997500000624,True,True,True,True,4,ROJO,1,0.99
1000075238,Familia T1,11,2021-09-02,2024-04-03,766,94.4,94.0,69.50136689303312,0.7362432933584017,40,11694.420000000002,3.6363636363636362,1063.129090909091,0,0,PUNTUAL,2024-07-06 09:36:00.000000,94.4,672,0.0,True,False,True,True,3,ROJO,1,0.625
1000075238,Familia T2,13,2022-01-18,2023-12-13,878,57.833333333333336,21.5,86.68124877324327,1.4988112179811515,24,10544.619999999999,1.8461538461538463,811.1246153846153,0,0,PUNTUAL,2024-02-08 20:00:00.000000,57.833333333333336,820,0.0,True,False,True,True,3,ROJO,1,0.625
1000075253,Familia T1,9,2021-04-07,2025-07-23,290,196.0,118.0,221.51692937561228,1.1301884151816952,23,9712.61,2.5555555555555554,1079.1788888888889,0,0,PUNTUAL,2026-02-04 00:00:00.000000,196.0,94,0.0,False,False,False,False,0,AMARILLO,3,0.19086294416243654
1000075255,Familia T1,86,2021-01-04,2025-12-22,138,21.32941176470588,17.0,17.08896323244513,0.8011924295410018,387,101635.06999999999,4.5,1181.8031395348837,0,20,PUNTUAL,2026-01-12 07:54:21.176471,21.32941176470588,117,-99.99999500000024,True,True,True,True,4,ROJO,1,0.99
1000075255,Familia T2,21,2023-06-20,2025-10-09,212,42.1,20.5,58.11015401803716,1.3802886940151344,55,20385.12,2.619047619047619,970.7199999999999,0,0,PUNTUAL,2025-11-20 02:24:00.000000,42.1,170,0.0,True,False,True,True,3,ROJO,1,0.625
1000075274,Familia T1,8,2021-05-03,2024-05-20,719,159.0,119.0,149.02923970051745,0.9372908157265248,11,8823.68,1.375,1102.96,0,0,PUNTUAL,2024-10-26 00:00:00.000000,159.0,560,0.0,True,False,True,True,3,ROJO,1,0.625
1000075274,Familia T2,2,2022-11-16,2023-02-02,1192,78.0,78.0,0.0,0.0,2,813.99,1.0,406.995,0,0,SISTEMATICO,2023-04-21 00:00:00.000000,78.0,1114,0.0,True,False,True,True,3,ROJO,1,0.625
1000075371,Familia T1,5,2021-06-29,2023-10-17,935,210.0,178.5,214.67300715273916,1.0222524150130436,28,10232.94,5.6,2046.5880000000002,0,0,PUNTUAL,2024-05-14 00:00:00.000000,210.0,725,0.0,True,False,True,True,3,ROJO,1,0.625
1000075385,Familia T1,27,2021-01-08,2025-10-30,191,67.53846153846153,47.5,75.14408250883548,1.1126117000169264,49,23919.48,1.8148148148148149,885.9066666666666,0,0,PUNTUAL,2026-01-05 12:55:23.076923,67.53846153846153,124,0.0,True,False,True,False,2,ROJO,1,0.55
1000075385,Familia T2,25,2021-01-08,2025-10-30,191,73.16666666666667,50.5,78.56667373780196,1.0738041968720085,45,21155.53,1.8,846.2212,0,0,PUNTUAL,2026-01-11 04:00:00.000000,73.16666666666667,118,0.0,True,False,True,False,2,ROJO,1,0.55
1000075405,Familia T1,3,2022-02-11,2023-11-07,914,317.0,317.0,241.0,0.7602523659305994,3,1201.93,1.0,400.6433333333334,0,0,PUNTUAL,2024-09-19 00:00:00.000000,317.0,597,0.0,True,False,True,True,3,ROJO,1,0.625
1000075405,Familia T2,2,2022-02-11,2023-11-07,914,634.0,634.0,0.0,0.0,2,924.19,1.0,462.095,0,0,PUNTUAL,2025-08-02 00:00:00.000000,634.0,280,0.0,False,False,False,True,1,AMARILLO,3,0.2513779527559055
1000075531,Familia T1,4,2022-05-31,2023-02-15,1179,86.66666666666667,0.0,122.56517540566823,1.414213562373095,12,6225.84,3.0,1556.46,0,0,PUNTUAL,2023-05-12 16:00:00.000000,86.66666666666667,1092,0.0,True,False,True,True,3,ROJO,1,0.625
1000075544,Familia T1,2,2021-06-30,2021-10-15,1667,107.0,107.0,0.0,0.0,6,1726.62,3.0,863.31,0,0,SISTEMATICO,2022-01-30 00:00:00.000000,107.0,1560,0.0,True,False,True,True,3,ROJO,1,0.625
1000075603,Familia T1,10,2021-01-12,2025-12-02,158,198.33333333333334,0.0,379.1481680469172,1.9116714355306748,30,10267.58,3.0,1026.758,0,8,PUNTUAL,2026-06-18 08:00:00.000000,198.33333333333334,-40,-99.99998750000158,False,True,False,False,1,AMARILLO,3,0.3749999625000048
1000075603,Familia T2,4,2021-01-12,2025-12-02,158,595.0,285.0,446.2069773845616,0.7499276930832968,14,6084.040000000001,3.5,1521.0100000000002,0,4,PUNTUAL,2027-07-20 00:00:00.000000,595.0,-437,-99.99997500000624,False,True,False,False,1,AMARILLO,3,0.3749999250000187
1000075604,Familia T1,2,2024-12-10,2025-09-17,234,281.0,281.0,0.0,0.0,7,1828.45,3.5,914.225,0,0,PUNTUAL,2026-06-25 00:00:00.000000,281.0,-47,0.0,False,False,False,False,0,VERDE,4,0.0
1000075660,Familia T1,11,2023-02-15,2025-05-27,347,83.2,34.5,119.22986203128812,1.4330512263375976,11,8751.56,1.0,795.5963636363635,0,0,PUNTUAL,2025-08-18 04:48:00.000000,83.2,264,0.0,True,False,True,True,3,ROJO,1,0.625
1000075660,Familia T2,4,2022-04-27,2025-11-24,166,435.6666666666667,202.0,345.4102231003336,0.7928314225715385,4,2196.55,1.0,549.1375,0,1,PUNTUAL,2027-02-02 16:00:00.000000,435.6666666666667,-270,-99.99990000010001,False,True,False,False,1,AMARILLO,3,0.37499970000030003
1000075727,Familia T1,11,2021-01-26,2025-04-10,394,153.5,95.5,150.57639257200978,0.980953697537523,16,4540.42,1.4545454545454546,412.76545454545453,0,0,PUNTUAL,2025-09-10 12:00:00.000000,153.5,241,0.0,True,False,True,False,2,ROJO,1,0.55
1000075727,Familia T2,9,2021-01-26,2025-04-10,394,191.875,133.0,162.4210866082357,0.8464942624533457,15,6395.56,1.6666666666666667,710.6177777777779,0,0,PUNTUAL,2025-10-18 21:00:00.000000,191.875,202,0.0,True,False,False,False,1,AMARILLO,3,0.47500000000000003
1000075760,Familia T1,6,2022-05-13,2024-07-30,648,161.8,130.0,77.27457537896925,0.47759317292317205,21,6209.1,3.5,1034.8500000000001,0,0,PUNTUAL,2025-01-07 19:12:00.000000,161.8,486,0.0,True,False,True,True,3,ROJO,1,0.625
1000075760,Familia T2,6,2022-05-13,2024-10-21,565,178.4,69.0,237.66244970545935,1.3321886194252206,12,4694.74,2.0,782.4566666666666,0,0,PUNTUAL,2025-04-17 09:36:00.000000,178.4,387,0.0,True,False,True,False,2,ROJO,1,0.55
1000075779,Familia T1,31,2021-02-12,2025-10-29,192,57.333333333333336,53.0,38.54895876962466,0.6723655599353139,95,27141.700000000004,3.064516129032258,875.5387096774195,0,0,PUNTUAL,2025-12-25 08:00:00.000000,57.333333333333336,135,0.0,True,False,True,True,3,ROJO,1,0.625
1000075779,Familia T2,19,2022-01-17,2025-10-29,192,76.72222222222223,21.0,101.68786967729324,1.3254030805150456,28,11436.089999999998,1.4736842105263157,601.8994736842104,0,0,PUNTUAL,2026-01-13 17:20:00.000000,76.72222222222223,115,0.0,True,False,True,False,2,ROJO,1,0.55
1000075821,Familia T1,2,2023-10-25,2025-04-25,379,548.0,548.0,0.0,0.0,4,1343.92,2.0,671.96,0,0,PUNTUAL,2026-10-25 00:00:00.000000,548.0,-169,0.0,False,False,False,False,0,VERDE,4,0.0
1000075869,Familia T1,93,2021-04-01,2025-12-03,157,18.554347826086957,6.0,26.602698510732516,1.4337716830623266,250,63813.420000000006,2.6881720430107525,686.165806451613,0,18,PUNTUAL,2025-12-21 13:18:15.652174,18.554347826086957,139,-99.99999444444475,True,True,True,True,4,ROJO,1,0.99
1000075869,Familia T2,48,2021-01-08,2025-12-01,159,38.04255319148936,26.0,33.86013625967513,0.890059510181617,147,63591.899999999994,3.0625,1324.83125,0,5,PUNTUAL,2026-01-08 01:01:16.595745,38.04255319148936,121,-99.999980000004,True,True,True,True,4,ROJO,1,0.99
1000075908,Familia T1,4,2022-06-28,2024-03-22,778,211.0,217.0,106.22931171134766,0.5034564536082827,4,2414.54,1.0,603.635,0,0,PUNTUAL,2024-10-19 00:00:00.000000,211.0,567,0.0,True,False,True,True,3,ROJO,1,0.625
1000075908,Familia T2,4,2022-06-28,2024-04-15,754,219.0,217.0,160.03957843816843,0.7307743307678924,2,979.8,0.5,244.95,0,0,PUNTUAL,2024-11-20 00:00:00.000000,219.0,535,0.0,True,False,True,True,3,ROJO,1,0.625
1000075923,Familia T1,21,2021-04-16,2023-05-09,1096,37.65,13.5,77.42239663043247,2.05637175645239,25,8915.490000000002,1.1904761904761905,424.54714285714294,0,0,PUNTUAL,2023-06-15 15:36:00.000000,37.65,1059,0.0,True,False,True,True,3,ROJO,1,0.625
1000075923,Familia T2,10,2021-04-16,2022-05-23,1447,44.666666666666664,27.0,50.13093965916768,1.122334469981366,13,5512.69,1.3,551.269,0,0,PUNTUAL,2022-07-06 16:00:00.000000,44.666666666666664,1402,0.0,True,False,True,True,3,ROJO,1,0.625
1000075926,Familia T1,4,2021-04-15,2021-12-02,1619,77.0,73.0,64.56521251158914,0.8385092533972616,5,1692.6599999999999,1.25,423.16499999999996,0,0,PUNTUAL,2022-02-17 00:00:00.000000,77.0,1542,0.0,True,False,True,True,3,ROJO,1,0.625
1000075926,Familia T2,2,2021-04-15,2021-12-02,1619,231.0,231.0,0.0,0.0,2,955.78,1.0,477.89,0,0,PUNTUAL,2022-07-21 00:00:00.000000,231.0,1388,0.0,True,False,True,True,3,ROJO,1,0.625
1000075981,Familia T1,33,2021-02-04,2025-12-16,144,55.5,48.0,51.7759596724194,0.932900174277827,84,24899.38,2.5454545454545454,754.5266666666666,0,5,PUNTUAL,2026-02-09 12:00:00.000000,55.5,89,-99.999980000004,True,True,True,False,3,ROJO,1,0.924999940000012
1000075981,Familia T2,32,2021-01-28,2025-12-16,144,57.516129032258064,52.0,41.049828861174774,0.7137098680293987,78,33120.68000000001,2.4375,1035.0212500000002,0,3,PUNTUAL,2026-02-11 12:23:13.548387,57.516129032258064,87,-99.99996666667778,True,True,False,True,3,NARANJA,2,0.9249999000000333
1000075995,Familia T1,41,2021-04-23,2025-11-21,169,41.825,32.5,37.178547241655366,0.8889072861125012,90,21678.34,2.1951219512195124,528.74,0,2,PUNTUAL,2026-01-01 19:48:00.000000,41.825,127,-99.999950000025,True,True,True,True,4,ROJO,1,0.99
1000075995,Familia T2,3,2021-04-23,2021-06-02,1802,20.0,20.0,10.0,0.5,7,2554.3,2.3333333333333335,851.4333333333334,0,0,MIXTO,2021-06-22 00:00:00.000000,20.0,1782,0.0,True,False,True,True,3,ROJO,1,0.625
1000076028,Familia T1,2,2023-02-15,2023-09-13,969,210.0,210.0,0.0,0.0,2,727.72,1.0,363.86,0,0,PUNTUAL,2024-04-10 00:00:00.000000,210.0,759,0.0,True,False,True,True,3,ROJO,1,0.625
1000076033,Familia T1,2,2021-11-17,2023-12-19,872,762.0,762.0,0.0,0.0,8,2273.29,4.0,1136.645,0,0,PUNTUAL,2026-01-19 00:00:00.000000,762.0,110,0.0,False,False,False,True,1,AMARILLO,3,0.13266710353866318
1000076033,Familia T2,2,2021-05-14,2021-09-21,1691,130.0,130.0,0.0,0.0,4,1973.9,2.0,986.95,0,0,MIXTO,2022-01-29 00:00:00.000000,130.0,1561,0.0,True,False,True,True,3,ROJO,1,0.625
1000076050,Familia T1,5,2021-03-25,2024-12-05,520,337.75,105.5,471.1212025583226,1.3948814287441083,22,8046.339999999999,4.4,1609.2679999999998,0,0,PUNTUAL,2025-11-07 18:00:00.000000,337.75,182,0.0,True,False,False,False,1,AMARILLO,3,0.2899077490774908
1000076050,Familia T2,6,2021-03-25,2024-12-05,520,270.2,61.0,411.68988328595105,1.5236487168243933,18,8802.179999999998,3.0,1467.0299999999997,0,0,PUNTUAL,2025-09-01 04:48:00.000000,270.2,250,0.0,True,False,False,False,1,AMARILLO,3,0.44373156342182896
1000076085,Familia T1,12,2021-02-15,2024-11-25,530,125.36363636363636,91.0,130.6475290983497,1.042148527978134,34,20124.79,2.8333333333333335,1677.0658333333333,0,0,PUNTUAL,2025-03-30 08:43:38.181818,125.36363636363636,405,0.0,True,False,True,True,3,ROJO,1,0.625
1000076085,Familia T2,9,2021-02-15,2024-11-25,530,172.375,139.0,147.22341653079513,0.8540879856753888,20,9376.63,2.2222222222222223,1041.8477777777778,0,0,PUNTUAL,2025-05-16 09:00:00.000000,172.375,358,0.0,True,False,True,True,3,ROJO,1,0.625
1000076092,Familia T1,10,2021-09-14,2025-11-21,169,169.88888888888889,207.0,162.1641448549685,0.954530610657107,15,11535.63,1.5,1153.5629999999999,0,1,PUNTUAL,2026-05-09 21:20:00.000000,169.88888888888889,-1,-99.99990000010001,False,True,False,False,1,AMARILLO,3,0.37499970000030003
1000076107,Familia T1,29,2021-01-21,2025-01-17,477,52.035714285714285,20.0,152.48055663939982,2.9303058242300586,75,20446.69,2.586206896551724,705.058275862069,0,0,PUNTUAL,2025-03-10 00:51:25.714286,52.035714285714285,425,0.0,True,False,True,True,3,ROJO,1,0.625
1000076107,Familia T2,10,2021-02-08,2025-01-17,477,159.88888888888889,53.0,243.5608271935573,1.5233130262279468,15,5754.22,1.5,575.422,0,0,PUNTUAL,2025-06-25 21:20:00.000000,159.88888888888889,317,0.0,True,False,True,False,2,ROJO,1,0.55
1000076111,Familia T1,2,2021-05-27,2021-09-23,1689,119.0,119.0,0.0,0.0,2,639.5,1.0,319.75,0,0,SISTEMATICO,2022-01-20 00:00:00.000000,119.0,1570,0.0,True,False,True,True,3,ROJO,1,0.625
1000076117,Familia T1,37,2021-01-15,2025-10-30,191,48.583333333333336,47.5,22.970240408938793,0.4728008317448808,235,58213.759999999995,6.351351351351352,1573.3448648648648,0,0,MIXTO,2025-12-17 14:00:00.000000,48.583333333333336,143,0.0,True,False,True,True,3,ROJO,1,0.625
1000076117,Familia T2,26,2021-01-15,2025-10-30,191,69.96,71.0,45.53458465825729,0.6508659899693724,91,36454.35,3.5,1402.0903846153847,0,0,PUNTUAL,2026-01-07 23:02:24.000000,69.96,121,0.0,True,False,True,True,3,ROJO,1,0.625
1000076143,Familia T1,5,2021-09-09,2024-10-11,575,282.0,219.0,197.43100060527476,0.7001099312243786,5,4301.43,1.0,860.2860000000001,0,0,PUNTUAL,2025-07-20 00:00:00.000000,282.0,293,0.0,True,False,False,False,1,AMARILLO,3,0.47500000000000003
1000076169,Familia T1,5,2021-03-25,2022-09-27,1320,137.75,91.0,152.79459250902826,1.1092166425337804,11,4560.29,2.2,912.058,0,0,PUNTUAL,2023-02-11 18:00:00.000000,137.75,1182,0.0,True,False,True,True,3,ROJO,1,0.625
1000076177,Familia T1,31,2021-02-19,2025-12-15,145,58.666666666666664,43.5,57.744456203363995,0.9842805034664318,154,43165.79,4.967741935483871,1392.4448387096775,0,15,PUNTUAL,2026-02-11 16:00:00.000000,58.666666666666664,86,-99.99999333333378,True,True,False,False,2,NARANJA,2,0.8499999800000014
1000076179,Familia T1,4,2023-12-15,2025-07-16,297,193.0,140.0,99.96332660864516,0.51794469745412,4,1324.0100000000002,1.0,331.00250000000005,0,0,PUNTUAL,2026-01-25 00:00:00.000000,193.0,104,0.0,True,False,False,False,1,AMARILLO,3,0.2894329896907217
1000076182,Familia T1,2,2021-02-09,2021-09-23,1689,226.0,226.0,0.0,0.0,5,2764.24,2.5,1382.12,0,0,PUNTUAL,2022-05-07 00:00:00.000000,226.0,1463,0.0,True,False,True,True,3,ROJO,1,0.625
1000076199,Familia T1,11,2021-02-04,2025-12-23,137,178.3,85.5,190.7831491510715,1.070012053567423,33,9537.510000000002,3.0,867.0463636363638,0,3,PUNTUAL,2026-06-19 07:12:00.000000,178.3,-41,-99.99996666667778,False,True,False,False,1,AMARILLO,3,0.3749999000000333
1000076267,Familia T1,3,2025-11-28,2025-11-28,162,0.0,0.0,0.0,0.0,7,1992.83,2.3333333333333335,664.2766666666666,0,7,PUNTUAL,2025-11-28 00:00:00.000000,0.0,162,-99.99998571428776,True,True,True,True,4,ROJO,1,0.99
1000076293,Familia T1,10,2021-07-06,2025-09-29,222,171.77777777777777,126.0,153.1635130453564,0.8916375274309235,11,8425.55,1.1,842.555,0,0,PUNTUAL,2026-03-19 18:40:00.000000,171.77777777777777,50,0.0,False,False,False,False,0,AMARILLO,3,0.11575562700964631
1000076307,Familia T1,21,2021-01-04,2025-11-17,173,88.9,43.5,178.65438701582448,2.0096106525964506,100,27011.369999999995,4.761904761904762,1286.255714285714,0,5,PUNTUAL,2026-02-13 21:36:00.000000,88.9,84,-99.999980000004,True,True,False,False,2,NARANJA,2,0.8237485495661966
1000076311,Familia T1,26,2021-03-01,2025-12-23,137,70.32,65.0,27.130381493816117,0.3858131611748595,95,76997.40000000001,3.6538461538461537,2961.438461538462,0,6,MIXTO,2026-03-03 07:40:48.000000,70.32,67,-99.9999833333361,True,True,False,True,3,NARANJA,2,0.9007711221817246
1000076319,Familia T1,5,2021-01-18,2022-02-03,1556,95.25,94.0,18.73999733191016,0.1967453788127051,12,3513.48,2.4,702.696,0,0,MIXTO,2022-05-09 06:00:00.000000,95.25,1461,0.0,True,False,True,True,3,ROJO,1,0.625
1000076319,Familia T2,3,2021-01-18,2022-02-03,1556,190.5,190.5,32.5,0.17060367454068243,4,1629.6399999999999,1.3333333333333333,543.2133333333333,0,0,PUNTUAL,2022-08-12 12:00:00.000000,190.5,1366,0.0,True,False,True,True,3,ROJO,1,0.625
1000076341,Familia T1,3,2022-03-23,2022-12-12,1244,132.0,132.0,80.0,0.6060606060606061,32,8377.34,10.666666666666666,2792.4466666666667,0,0,PUNTUAL,2023-04-23 00:00:00.000000,132.0,1112,0.0,True,False,True,True,3,ROJO,1,0.625
1000076356,Familia T1,2,2022-02-07,2022-03-31,1500,52.0,52.0,0.0,0.0,4,1125.5,2.0,562.75,0,0,SISTEMATICO,2022-05-22 00:00:00.000000,52.0,1448,0.0,True,False,True,True,3,ROJO,1,0.625
1000076356,Familia T2,2,2022-02-07,2022-03-31,1500,52.0,52.0,0.0,0.0,2,914.24,1.0,457.12,0,0,SISTEMATICO,2022-05-22 00:00:00.000000,52.0,1448,0.0,True,False,True,True,3,ROJO,1,0.625
1000076396,Familia T1,5,2024-02-21,2025-12-12,148,165.0,162.5,104.37672154268881,0.632586191167811,16,5170.45,3.2,1034.09,0,3,PUNTUAL,2026-05-26 00:00:00.000000,165.0,-17,-99.99996666667778,False,True,False,False,1,AMARILLO,3,0.3749999000000333
1000076403,Familia T1,4,2024-03-05,2025-10-02,219,192.0,198.0,36.175498153676706,0.18841405288373284,9,7489.15,2.25,1872.2875,0,0,PUNTUAL,2026-04-12 00:00:00.000000,192.0,27,0.0,False,False,False,False,0,AMARILLO,3,0.05595854922279793
1000076403,Familia T2,3,2024-09-19,2025-10-02,219,189.0,189.0,44.0,0.2328042328042328,4,2522.9,1.3333333333333333,840.9666666666667,0,0,PUNTUAL,2026-04-09 00:00:00.000000,189.0,30,0.0,False,False,False,False,0,AMARILLO,3,0.06315789473684211
1000076404,Familia T1,3,2021-01-14,2021-05-13,1822,59.5,59.5,17.5,0.29411764705882354,3,895.31,1.0,298.43666666666667,0,0,SISTEMATICO,2021-07-11 12:00:00.000000,59.5,1763,0.0,True,False,True,True,3,ROJO,1,0.625
1000076404,Familia T2,5,2021-01-14,2022-04-22,1478,115.75,56.5,133.7766328623949,1.1557376489191784,6,3173.34,1.2,634.668,0,0,PUNTUAL,2022-08-15 18:00:00.000000,115.75,1362,0.0,True,False,True,True,3,ROJO,1,0.625
1000076433,Familia T1,28,2021-02-03,2025-05-09,365,57.629629629629626,29.0,66.08364405035438,1.1466956229817278,45,27245.180000000004,1.6071428571428572,973.042142857143,0,0,PUNTUAL,2025-07-05 15:06:40.000000,57.629629629629626,308,0.0,True,False,True,True,3,ROJO,1,0.625
